tenure,MonthlyCharges,Contract,OnlineSecurity,PaymentMethod,CLV
55,94.75,1,2,2,5211.25
72,114.05,2,2,1,8211.6
36,74.9,0,0,0,2696.4
10,19.8,0,1,0,198.0
1,94.0,0,0,2,94.0
72,80.85,2,2,0,5821.2
28,54.65,0,0,0,1530.2
38,91.7,0,2,0,3484.6
61,118.6,1,2,2,7234.599999999999
52,24.55,2,1,3,1276.6000000000001
67,19.45,1,1,3,1303.1499999999999
34,116.15,2,2,1,3949.1000000000004
54,80.6,2,2,2,4352.4
1,20.3,0,1,0,20.3
15,89.85,0,0,2,1347.75
4,46.0,0,0,3,184.0
9,66.25,0,0,3,596.25
46,99.8,0,0,2,4590.8
22,90.0,0,0,2,1980.0
38,70.45,1,0,0,2677.1
55,75.0,1,2,1,4125.0
1,19.9,0,1,3,19.9
64,80.3,1,2,1,5139.2
53,19.75,2,1,0,1046.75
58,84.3,2,2,2,4889.4
56,54.05,1,0,0,3026.7999999999997
72,104.9,2,2,1,7552.8
1,53.95,0,2,2,53.95
72,97.25,1,0,1,7002.0
22,83.05,0,0,2,1827.1
8,105.5,0,0,2,844.0
16,81.0,0,0,2,1296.0
39,41.1,0,0,0,1602.9
12,45.0,0,0,0,540.0
54,74.55,2,2,0,4025.7
18,40.2,1,2,3,723.6
32,70.5,1,2,3,2256.0
41,19.75,1,1,3,809.75
67,24.65,2,1,0,1651.55
65,104.25,0,2,2,6776.25
25,78.35,0,2,0,1958.7499999999998
1,69.8,0,0,2,69.8
67,109.7,1,0,1,7349.900000000001
7,73.75,0,0,3,516.25
43,33.45,0,2,1,1438.3500000000001
24,94.6,0,2,2,2270.3999999999996
9,54.55,0,2,2,490.95
69,20.2,2,1,0,1393.8
37,20.3,1,1,0,751.1
20,39.4,2,2,1,788.0
7,69.15,0,0,0,484.05000000000007
37,76.25,0,0,2,2821.25
5,93.9,0,0,3,469.5
41,51.35,1,0,2,2105.35
54,100.05,1,2,1,5402.7
3,70.4,0,0,2,211.20000000000002
69,20.3,2,1,1,1400.7
53,94.45,1,0,1,5005.85
18,46.4,1,0,1,835.1999999999999
64,104.05,2,2,1,6659.2
31,91.15,0,0,2,2825.65
20,24.9,0,0,1,498.0
57,59.6,1,2,3,3397.2000000000003
63,108.5,2,2,1,6835.5
13,40.55,2,2,3,527.15
48,58.95,1,0,0,2829.6000000000004
2,70.95,0,0,2,141.9
57,20.75,2,1,3,1182.75
71,113.15,1,0,0,8033.650000000001
7,48.8,0,0,2,341.59999999999997
16,63.05,0,0,0,1008.8
34,100.85,0,0,2,3428.8999999999996
37,99.5,0,0,2,3681.5
16,80.55,0,0,3,1288.8
48,64.4,1,2,0,3091.2000000000003
58,75.2,1,0,1,4361.6
72,84.9,2,2,0,6112.8
7,19.3,0,1,3,135.1
38,83.9,0,2,1,3188.2000000000003
48,117.45,0,2,2,5637.6
10,104.4,0,2,2,1044.0
30,74.65,1,2,1,2239.5
31,59.05,0,0,1,1830.55
46,69.1,1,0,1,3178.6
50,20.55,2,1,3,1027.5
28,76.55,0,0,0,2143.4
66,62.5,2,2,0,4125.0
8,29.4,0,0,2,235.2
41,94.9,0,0,0,3890.9
72,111.65,2,0,0,8038.8
7,19.9,1,1,3,139.29999999999998
38,20.45,0,1,3,777.1
44,106.05,1,2,2,4666.2
47,113.45,1,2,0,5332.150000000001
53,92.55,0,0,2,4905.15
4,65.6,0,0,2,262.4
20,84.35,0,0,2,1687.0
2,44.65,0,0,3,89.3
57,71.1,1,0,1,4052.7
44,85.15,0,2,2,3746.6000000000004
24,49.7,0,0,3,1192.8000000000002
15,30.2,0,2,0,453.0
3,25.25,0,0,2,75.75
4,84.05,0,0,0,336.2
37,85.7,0,0,2,3170.9
1,74.7,0,0,2,74.7
24,56.35,0,2,1,1352.4
5,90.8,0,0,2,454.0
33,107.55,0,0,2,3549.15
58,19.85,2,1,3,1151.3000000000002
72,95.9,2,2,0,6904.8
71,23.85,2,1,3,1693.3500000000001
28,106.15,0,0,2,2972.2000000000003
51,83.85,2,2,1,4276.349999999999
30,85.35,1,2,0,2560.5
72,84.8,2,2,1,6105.599999999999
36,90.85,0,2,2,3270.6
14,76.1,2,2,0,1065.3999999999999
72,74.55,2,2,3,5367.599999999999
22,39.2,0,0,2,862.4000000000001
2,79.55,0,0,2,159.1
15,19.6,0,1,3,294.0
51,19.55,2,1,1,997.0500000000001
70,39.15,2,2,1,2740.5
71,20.1,2,1,0,1427.1000000000001
39,99.95,0,0,1,3898.05
61,59.8,0,2,2,3647.7999999999997
52,49.75,0,2,0,2587.0
1,35.75,0,0,2,35.75
64,108.5,1,2,3,6944.0
62,60.15,2,0,1,3729.2999999999997
30,19.05,2,1,3,571.5
4,46.0,0,0,2,184.0
63,84.0,1,2,0,5292.0
1,44.55,0,0,1,44.55
15,103.45,0,0,2,1551.75
27,80.65,1,2,1,2177.55
4,57.2,0,2,3,228.8
72,110.75,2,2,2,7974.0
45,24.7,1,1,1,1111.5
45,97.05,0,2,2,4367.25
36,76.35,1,2,3,2748.6
17,89.4,0,2,2,1519.8000000000002
1,18.9,0,1,3,18.9
16,74.45,0,0,0,1191.2
3,19.8,0,1,3,59.400000000000006
4,50.9,0,0,2,203.6
71,84.4,2,2,1,5992.400000000001
10,24.4,0,1,3,244.0
20,20.05,2,1,3,401.0
4,81.0,0,0,2,324.0
26,98.35,0,0,2,2557.1
4,55.5,0,0,1,222.0
5,51.0,0,0,3,255.0
4,91.65,0,0,2,366.6
29,84.3,0,0,2,2444.7
2,100.2,0,2,2,200.4
29,19.4,2,1,3,562.5999999999999
1,90.85,0,0,2,90.85
1,69.4,0,0,3,69.4
8,94.45,0,0,1,755.6
13,20.4,0,1,2,265.2
59,94.75,0,2,2,5590.25
1,20.15,0,1,1,20.15
50,95.7,0,0,2,4785.0
18,44.35,0,0,0,798.3000000000001
17,74.55,0,2,3,1267.35
47,73.6,2,0,2,3459.2
26,74.95,0,0,0,1948.7
6,47.95,0,0,2,287.70000000000005
19,50.1,0,0,1,951.9
3,63.6,0,0,2,190.8
68,53.0,2,0,2,3604.0
2,19.85,0,1,0,39.7
7,24.35,1,0,1,170.45000000000002
18,19.55,0,1,3,351.90000000000003
71,25.05,2,1,1,1778.55
13,93.8,0,2,1,1219.3999999999999
3,36.85,0,0,3,110.55000000000001
72,103.75,2,0,0,7470.0
66,56.75,2,0,1,3745.5
24,20.8,1,1,1,499.20000000000005
1,44.1,0,0,2,44.1
56,24.45,2,1,3,1369.2
22,25.6,1,1,0,563.2
14,50.75,0,0,2,710.5
61,104.4,1,0,1,6368.400000000001
40,39.3,0,0,2,1572.0
42,59.65,0,2,0,2505.2999999999997
72,83.3,2,2,0,5997.599999999999
12,79.55,0,0,1,954.5999999999999
71,24.45,2,1,0,1735.95
26,19.2,1,1,3,499.2
7,29.8,0,2,3,208.6
6,45.5,0,0,3,273.0
58,106.45,1,2,2,6174.1
51,30.05,0,0,1,1532.55
72,65.65,2,2,0,4726.8
18,96.05,0,2,2,1728.8999999999999
7,75.1,0,0,0,525.6999999999999
47,74.05,2,2,3,3480.35
2,44.7,0,0,2,89.4
62,110.75,1,0,0,6866.5
16,19.7,2,1,3,315.2
6,49.5,0,0,1,297.0
19,55.0,0,0,1,1045.0
69,43.95,2,2,1,3032.55
11,74.35,0,0,2,817.8499999999999
64,111.15,0,0,2,7113.6
39,104.7,1,2,1,4083.3
15,55.7,0,2,3,835.5
25,20.6,0,1,3,515.0
6,19.65,2,1,1,117.89999999999999
66,115.8,1,2,0,7642.8
61,88.65,2,0,1,5407.650000000001
43,94.5,0,2,2,4063.5
12,20.1,0,1,3,241.20000000000002
23,34.65,0,0,0,796.9499999999999
71,52.3,0,0,0,3713.2999999999997
34,65.0,0,0,3,2210.0
5,19.85,0,1,1,99.25
41,35.45,1,0,3,1453.45
72,19.7,2,1,1,1418.3999999999999
14,95.6,0,0,2,1338.3999999999999
41,19.85,2,1,3,813.85
23,81.85,1,2,1,1882.55
71,109.3,2,2,1,7760.3
1,70.3,0,0,2,70.3
72,25.4,2,1,3,1828.8
6,69.8,0,0,2,418.79999999999995
23,20.0,1,1,1,460.0
10,85.55,0,0,2,855.5
72,109.9,2,2,2,7912.8
7,50.3,0,2,0,352.09999999999997
6,94.5,0,0,3,567.0
9,101.5,0,0,2,913.5
12,89.15,0,0,2,1069.8000000000002
1,19.4,0,1,3,19.4
48,29.9,1,0,0,1435.1999999999998
20,78.8,0,0,2,1576.0
16,85.35,0,0,1,1365.6
2,79.65,0,0,3,159.3
10,19.3,1,1,3,193.0
2,79.6,0,0,2,159.2
20,96.8,0,0,3,1936.0
20,20.65,1,1,3,413.0
19,19.8,1,1,3,376.2
19,90.6,0,2,2,1721.3999999999999
22,104.6,0,2,2,2301.2
35,80.05,0,0,1,2801.75
1,45.15,0,0,3,45.15
39,73.15,0,0,1,2852.8500000000004
54,99.1,1,0,2,5351.4
1,20.2,0,1,0,20.2
66,106.05,2,2,1,6999.3
56,105.35,0,2,3,5899.599999999999
18,45.65,0,0,1,821.6999999999999
16,79.95,0,0,1,1279.2
68,54.45,1,2,1,3702.6000000000004
53,25.1,2,1,1,1330.3000000000002
72,84.7,2,2,1,6098.400000000001
9,75.85,0,0,2,682.65
30,48.8,0,2,3,1464.0
36,99.15,0,0,2,3569.4
18,35.2,0,0,2,633.6
55,76.25,1,2,2,4193.75
39,55.9,0,2,2,2180.1
21,82.35,0,0,2,1729.35
2,40.4,0,0,1,80.8
33,24.9,1,1,0,821.6999999999999
44,54.3,2,0,0,2389.2
30,66.3,0,2,0,1989.0
71,20.9,2,1,0,1483.8999999999999
4,75.35,0,0,2,301.4
35,85.15,1,0,2,2980.25
1,75.35,0,0,1,75.35
23,104.45,0,0,2,2402.35
22,49.45,1,0,1,1087.9
49,19.45,1,1,1,953.05
42,92.15,0,0,2,3870.3
33,93.8,1,0,2,3095.4
7,19.85,2,1,3,138.95000000000002
67,100.25,1,2,0,6716.75
15,95.7,0,0,2,1435.5
67,93.15,2,0,2,6241.05
53,69.7,2,2,3,3694.1000000000004
21,19.8,1,1,3,415.8
40,71.35,0,2,3,2854.0
22,20.75,1,1,0,456.5
39,40.6,0,0,2,1583.4
45,20.4,1,1,2,917.9999999999999
2,20.35,0,1,3,40.7
57,19.75,2,1,0,1125.75
8,54.4,0,0,2,435.2
7,94.7,0,2,1,662.9
6,30.5,0,0,1,183.0
7,20.45,0,1,3,143.15
49,66.15,2,0,0,3241.3500000000004
65,89.85,1,2,2,5840.25
55,45.05,1,0,0,2477.75
71,86.85,2,2,0,6166.349999999999
35,96.75,0,2,3,3386.25
3,77.0,0,0,2,231.0
11,20.1,0,1,1,221.10000000000002
1,75.3,0,0,2,75.3
17,106.65,0,2,0,1813.0500000000002
72,110.15,2,2,1,7930.8
28,82.85,1,2,0,2319.7999999999997
18,20.1,2,1,3,361.8
40,99.2,1,0,1,3968.0
52,59.45,0,0,2,3091.4
47,58.6,0,0,0,2754.2000000000003
23,49.7,0,0,1,1143.1000000000001
66,65.85,2,2,3,4346.099999999999
8,73.5,0,0,2,588.0
47,85.5,0,2,3,4018.5
7,20.05,0,1,3,140.35
71,113.65,2,2,1,8069.150000000001
50,83.4,0,2,2,4170.0
46,65.65,2,2,3,3019.9
1,70.4,0,0,2,70.4
66,61.35,2,2,0,4049.1
42,85.9,0,0,1,3607.8
5,75.65,0,0,3,378.25
7,49.75,1,2,2,348.25
29,70.9,1,0,1,2056.1000000000004
27,49.85,0,0,3,1345.95
15,75.3,0,0,1,1129.5
25,20.1,2,1,3,502.50000000000006
11,94.0,0,0,2,1034.0
57,103.05,0,2,2,5873.849999999999
67,118.35,1,2,0,7929.45
47,99.7,0,0,2,4685.900000000001
13,81.9,0,0,3,1064.7
8,30.45,0,2,2,243.6
44,96.1,0,0,2,4228.4
71,66.2,1,2,2,4700.2
24,104.25,0,0,2,2502.0
15,80.2,0,0,2,1203.0
1,19.75,0,1,2,19.75
2,72.6,0,0,3,145.2
55,116.5,0,2,2,6407.5
71,106.8,2,0,2,7582.8
50,24.95,2,1,3,1247.5
1,89.25,0,0,2,89.25
5,19.25,0,1,3,96.25
66,104.55,1,2,0,6900.3
49,87.2,1,2,3,4272.8
3,30.75,0,0,2,92.25
66,25.7,1,1,1,1696.2
11,86.2,0,0,2,948.2
28,30.1,0,0,1,842.8000000000001
65,99.35,2,2,2,6457.75
62,19.2,2,1,1,1190.3999999999999
2,20.1,0,1,0,40.2
2,20.35,0,1,1,40.7
55,25.65,2,1,1,1410.75
41,94.55,0,0,2,3876.5499999999997
17,104.2,0,2,2,1771.4
30,94.4,1,0,0,2832.0
17,56.1,1,2,3,953.7
16,68.25,2,2,0,1092.0
72,24.75,2,1,0,1782.0
9,76.25,0,0,2,686.25
1,74.35,0,0,2,74.35
23,54.15,0,0,2,1245.45
8,19.45,0,1,0,155.6
19,34.95,0,2,3,664.0500000000001
7,53.65,0,2,2,375.55
1,69.65,0,0,2,69.65
61,104.0,1,2,2,6344.0
57,70.35,2,2,1,4009.95
9,80.8,0,0,2,727.1999999999999
15,64.85,1,2,3,972.7499999999999
1,19.65,0,1,3,19.65
12,45.9,0,0,0,550.8
54,20.0,2,1,3,1080.0
4,44.8,0,0,2,179.2
7,80.3,0,0,3,562.1
20,20.35,1,1,3,407.0
26,45.8,0,2,3,1190.8
36,84.1,0,0,2,3027.6
53,108.95,1,0,0,5774.35
3,69.35,0,0,2,208.04999999999998
68,64.35,2,2,1,4375.799999999999
72,90.8,2,2,1,6537.599999999999
12,24.95,1,1,1,299.4
34,79.6,0,0,3,2706.3999999999996
68,84.7,2,2,0,5759.6
50,70.8,1,2,1,3540.0
1,36.45,0,0,2,36.45
41,104.4,0,0,2,4280.400000000001
30,101.5,0,0,2,3045.0
1,54.3,0,0,2,54.3
29,103.95,0,0,2,3014.55
23,91.1,2,2,1,2095.2999999999997
60,19.95,2,1,3,1197.0
72,26.45,2,1,1,1904.3999999999999
22,89.4,0,0,2,1966.8000000000002
72,75.1,2,2,0,5407.2
66,108.1,1,0,0,7134.599999999999
72,110.15,2,0,2,7930.8
47,80.35,0,2,2,3776.45
51,111.5,1,0,2,5686.5
70,106.5,1,0,2,7455.0
9,19.9,1,1,2,179.1
59,111.1,2,2,3,6554.9
3,70.7,0,0,3,212.10000000000002
38,24.85,0,0,2,944.3000000000001
37,91.2,0,2,0,3374.4
37,65.6,2,2,0,2427.2
24,40.65,0,0,1,975.5999999999999
14,59.45,0,2,0,832.3000000000001
72,109.95,2,2,1,7916.400000000001
53,60.45,1,0,2,3203.8500000000004
8,84.9,0,0,2,679.2
72,38.5,2,2,1,2772.0
17,92.55,0,0,2,1573.35
2,73.55,0,0,0,147.1
8,20.15,0,1,0,161.2
48,34.7,1,0,3,1665.6000000000001
10,24.5,0,1,3,245.0
1,20.6,0,1,3,20.6
29,58.0,1,2,1,1682.0
65,107.45,1,0,2,6984.25
8,65.5,0,2,0,524.0
61,25.45,2,1,0,1552.45
45,100.15,1,0,0,4506.75
72,104.45,1,0,1,7520.400000000001
12,21.15,0,1,2,253.79999999999998
7,96.2,0,0,2,673.4
9,44.4,0,0,3,399.59999999999997
43,107.55,1,0,2,4624.65
58,94.35,2,0,0,5472.299999999999
16,98.75,0,0,2,1580.0
2,20.3,0,1,3,40.6
8,101.15,0,0,2,809.2
40,105.75,1,2,0,4230.0
9,81.15,0,2,2,730.35
41,89.55,1,0,2,3671.5499999999997
26,54.75,0,0,1,1423.5
33,53.75,1,0,1,1773.75
68,105.75,1,0,1,7191.0
65,105.85,2,0,1,6880.25
55,64.2,1,0,2,3531.0
20,88.7,0,0,2,1774.0
19,87.7,1,0,1,1666.3
45,89.3,0,0,1,4018.5
70,20.15,2,1,1,1410.5
2,79.75,0,0,2,159.5
27,94.55,0,0,3,2552.85
12,20.05,2,1,2,240.60000000000002
72,67.2,2,2,1,4838.400000000001
12,94.55,0,0,2,1134.6
5,69.05,0,0,3,345.25
71,107.5,0,2,2,7632.5
35,73.0,1,0,2,2555.0
70,114.75,2,2,1,8032.5
31,76.05,0,0,2,2357.5499999999997
52,96.25,2,0,0,5005.0
37,101.1,0,0,2,3740.7
69,104.7,1,0,0,7224.3
30,77.9,0,0,3,2337.0
33,90.65,0,2,2,2991.4500000000003
54,110.45,2,0,2,5964.3
59,68.7,1,2,0,4053.3
55,44.85,0,2,2,2466.75
69,29.8,1,0,1,2056.2000000000003
66,88.9,1,0,0,5867.400000000001
37,58.75,1,2,3,2173.75
9,19.85,1,1,1,178.65
69,86.9,2,2,0,5996.1
10,59.65,0,0,3,596.5
40,55.25,0,2,3,2210.0
13,66.4,0,0,1,863.2
6,90.1,0,0,2,540.5999999999999
69,20.15,2,1,0,1390.35
66,108.1,1,0,1,7134.599999999999
11,53.75,0,0,2,591.25
46,56.9,1,2,3,2617.4
6,89.3,0,0,2,535.8
56,109.6,0,2,3,6137.599999999999
70,25.15,2,1,1,1760.5
33,79.15,1,0,2,2611.9500000000003
72,66.75,2,2,1,4806.0
3,95.2,0,0,2,285.6
19,48.8,0,0,3,927.1999999999999
5,45.7,0,0,2,228.5
71,80.7,2,0,1,5729.7
8,74.5,0,2,2,596.0
1,20.55,0,1,1,20.55
1,79.65,0,0,2,79.65
61,115.1,1,2,3,7021.099999999999
71,59.7,2,2,0,4238.7
68,86.45,1,0,1,5878.6
46,33.7,1,0,1,1550.2
33,80.1,1,2,0,2643.2999999999997
53,104.05,2,2,0,5514.65
50,108.75,0,2,0,5437.5
57,41.1,1,2,1,2342.7000000000003
54,20.35,2,1,0,1098.9
60,105.9,0,0,2,6354.0
28,101.3,0,0,1,2836.4
1,80.05,0,0,3,80.05
29,89.2,0,0,2,2586.8
10,65.5,0,0,2,655.0
43,40.45,0,2,2,1739.3500000000001
13,70.45,0,0,0,915.85
43,78.8,2,2,2,3388.4
19,83.65,0,0,2,1589.3500000000001
1,90.1,0,0,2,90.1
69,82.45,2,2,1,5689.05
61,20.25,2,1,1,1235.25
43,66.25,0,2,0,2848.75
6,19.5,0,1,0,117.0
1,51.25,0,0,3,51.25
56,89.7,0,0,3,5023.2
70,64.55,2,2,0,4518.5
1,45.6,0,0,2,45.6
49,93.65,1,0,2,4588.85
6,49.65,0,0,0,297.9
32,73.6,2,2,3,2355.2
72,109.75,2,2,3,7902.0
37,61.45,2,2,1,2273.65
69,106.4,1,2,1,7341.6
26,81.9,0,0,0,2129.4
58,105.2,1,0,1,6101.6
24,54.6,1,0,0,1310.4
5,20.55,1,1,2,102.75
15,20.0,0,1,2,300.0
30,19.7,2,1,3,591.0
55,66.05,1,2,1,3632.75
25,34.0,0,0,0,850.0
10,92.5,0,0,3,925.0
44,54.05,2,2,1,2378.2
47,58.9,1,2,3,2768.2999999999997
13,88.35,0,0,2,1148.55
49,107.95,2,0,0,5289.55
64,96.9,1,2,3,6201.6
1,19.1,0,1,3,19.1
20,50.0,0,0,3,1000.0
37,45.4,2,2,2,1679.8
30,85.45,0,0,2,2563.5
38,84.1,1,2,0,3195.7999999999997
1,74.45,0,0,3,74.45
37,64.75,0,0,2,2395.75
52,66.25,2,2,1,3445.0
71,76.9,2,2,1,5459.900000000001
26,89.8,0,0,2,2334.7999999999997
66,74.6,2,2,1,4923.599999999999
72,116.95,2,2,1,8420.4
25,40.65,1,2,1,1016.25
69,114.35,2,2,0,7890.15
53,69.7,2,2,0,3694.1000000000004
12,95.5,1,0,3,1146.0
26,98.65,0,0,2,2564.9
21,61.65,0,0,3,1294.6499999999999
1,89.35,0,0,2,89.35
48,95.4,0,2,2,4579.200000000001
26,35.4,1,2,1,920.4
60,19.95,2,1,3,1197.0
18,19.25,0,1,3,346.5
10,29.65,0,0,2,296.5
5,84.5,0,2,2,422.5
4,20.4,1,1,3,81.6
65,24.75,2,1,1,1608.75
70,25.35,2,1,3,1774.5
18,90.7,0,0,1,1632.6000000000001
62,20.0,2,1,0,1240.0
66,59.75,2,2,2,3943.5
65,82.5,2,2,0,5362.5
3,70.3,0,0,2,210.89999999999998
34,20.35,0,1,3,691.9000000000001
16,90.8,0,0,0,1452.8
54,103.95,1,2,0,5613.3
50,104.95,0,0,2,5247.5
71,105.25,2,0,2,7472.75
10,74.75,0,0,2,747.5
1,50.8,0,0,2,50.8
18,23.75,1,1,3,427.5
4,61.3,0,0,2,245.2
58,75.8,2,2,3,4396.4
56,98.0,1,2,2,5488.0
2,80.25,0,0,2,160.5
32,78.9,0,0,2,2524.8
56,52.0,1,2,3,2912.0
36,84.75,0,0,2,3051.0
4,64.4,0,0,3,257.6
53,85.45,0,0,0,4528.85
10,45.8,0,0,1,458.0
4,30.5,0,0,2,122.0
1,19.9,0,1,3,19.9
51,69.15,0,0,3,3526.65
12,99.45,0,0,2,1193.4
6,49.25,1,0,3,295.5
63,39.35,2,0,0,2479.05
1,70.6,0,0,2,70.6
48,105.1,0,0,1,5044.799999999999
5,81.0,0,0,1,405.0
35,20.1,1,1,1,703.5
6,84.85,0,0,2,509.09999999999997
2,19.75,0,1,3,39.5
50,19.75,1,1,0,987.5
33,70.4,0,0,0,2323.2000000000003
31,20.45,2,1,3,633.9499999999999
9,20.35,2,1,3,183.15
54,86.2,0,0,2,4654.8
46,95.65,1,2,1,4399.900000000001
34,103.8,1,2,2,3529.2
71,97.2,2,2,2,6901.2
63,63.55,2,2,3,4003.6499999999996
51,24.95,2,1,0,1272.45
26,89.15,0,0,2,2317.9
64,99.0,2,2,0,6336.0
1,24.8,0,0,2,24.8
61,85.55,1,0,0,5218.55
15,94.0,0,0,1,1410.0
64,105.65,1,0,1,6761.6
18,50.3,0,0,2,905.4
57,95.0,1,0,2,5415.0
14,61.4,2,2,0,859.6
18,80.55,0,0,1,1449.8999999999999
72,78.5,2,2,0,5652.0
70,114.3,2,2,1,8001.0
38,20.05,2,1,3,761.9
68,62.65,2,2,1,4260.2
13,80.85,0,0,2,1051.05
65,92.7,2,2,1,6025.5
30,100.45,0,0,2,3013.5
51,75.2,2,0,0,3835.2000000000003
31,84.75,0,2,1,2627.25
9,89.45,0,0,2,805.0500000000001
72,79.5,2,2,0,5724.0
10,72.15,0,0,1,721.5
37,19.8,1,1,2,732.6
2,76.4,0,0,2,152.8
55,100.9,1,2,3,5549.5
33,95.3,0,2,0,3144.9
46,90.95,1,0,0,4183.7
1,54.5,0,2,2,54.5
20,61.6,0,0,3,1232.0
9,79.9,0,0,2,719.1
32,96.15,0,0,1,3076.8
19,49.6,0,0,0,942.4
70,65.3,2,2,1,4571.0
61,25.0,2,1,1,1525.0
26,45.45,0,0,2,1181.7
45,107.75,0,0,0,4848.75
62,89.1,2,0,1,5524.2
1,19.65,0,1,3,19.65
3,44.75,0,0,3,134.25
41,101.6,1,2,0,4165.599999999999
67,103.15,2,0,0,6911.05
1,84.65,0,0,3,84.65
71,95.65,1,2,3,6791.150000000001
37,75.1,1,2,0,2778.7
60,61.35,2,2,3,3681.0
1,69.55,0,0,2,69.55
6,19.7,0,1,1,118.19999999999999
13,31.05,0,0,2,403.65000000000003
11,51.0,0,2,0,561.0
7,51.0,0,2,3,357.0
10,88.85,0,0,2,888.5
34,20.05,2,1,1,681.7
62,65.1,2,2,3,4036.2
64,70.15,1,0,3,4489.6
1,44.35,0,0,0,44.35
25,20.75,2,1,3,518.75
26,56.05,1,0,3,1457.3
10,19.95,1,1,0,199.5
53,98.6,1,2,3,5225.799999999999
7,79.7,0,0,2,557.9
33,79.0,0,0,1,2607.0
71,89.45,2,0,1,6350.95
29,74.2,0,0,2,2151.8
24,81.0,0,2,0,1944.0
20,49.6,0,0,2,992.0
1,84.6,0,0,2,84.6
54,55.0,0,0,1,2970.0
5,84.85,0,0,3,424.25
72,84.2,2,2,0,6062.400000000001
52,106.3,2,2,2,5527.599999999999
9,69.05,0,0,2,621.4499999999999
1,45.4,0,0,3,45.4
1,73.65,0,0,2,73.65
33,73.9,1,0,3,2438.7000000000003
55,77.75,0,0,2,4276.25
69,99.35,2,0,2,6855.15
1,50.75,0,2,3,50.75
54,87.1,2,2,0,4703.4
33,20.15,1,1,3,664.9499999999999
45,98.7,1,0,0,4441.5
11,25.2,0,0,2,277.2
6,55.7,0,2,0,334.20000000000005
21,65.35,0,2,0,1372.35
65,25.3,2,1,0,1644.5
6,84.35,0,0,2,506.09999999999997
8,84.95,0,2,2,679.6
11,73.85,0,0,2,812.3499999999999
43,24.25,2,1,3,1042.75
49,51.8,1,0,0,2538.2
1,46.0,0,0,2,46.0
15,79.4,0,0,2,1191.0
60,60.5,2,2,0,3630.0
17,25.1,0,0,1,426.70000000000005
16,71.8,0,0,0,1148.8
35,20.05,1,1,0,701.75
44,88.4,1,0,3,3889.6000000000004
12,30.25,1,0,1,363.0
1,20.2,0,1,3,20.2
28,59.9,1,2,2,1677.2
70,25.15,2,1,0,1760.5
5,46.0,0,0,3,230.0
18,101.3,0,0,1,1823.3999999999999
70,76.95,2,2,1,5386.5
9,55.3,0,0,3,497.7
67,92.45,2,2,0,6194.150000000001
1,48.45,0,2,0,48.45
18,19.35,2,1,3,348.3
4,51.75,0,0,1,207.0
71,86.7,1,2,0,6155.7
30,94.4,0,2,2,2832.0
1,55.7,0,2,3,55.7
55,84.25,1,2,1,4633.75
59,64.65,0,0,2,3814.3500000000004
1,70.15,0,0,3,70.15
7,69.2,0,0,0,484.40000000000003
45,54.65,2,2,0,2459.25
54,24.75,1,1,0,1336.5
51,23.95,1,1,3,1221.45
72,105.0,1,0,1,7560.0
44,59.85,1,2,0,2633.4
2,20.05,0,1,3,40.1
66,92.15,1,0,0,6081.900000000001
68,44.8,1,2,3,3046.3999999999996
31,20.9,2,1,1,647.9
21,95.4,0,0,0,2003.4
21,80.35,0,2,2,1687.35
55,85.1,2,2,0,4680.5
9,34.7,0,0,1,312.3
71,115.05,2,2,0,8168.55
1,81.1,0,0,2,81.1
22,19.95,1,1,3,438.9
1,20.55,0,1,3,20.55
61,106.6,2,0,2,6502.599999999999
67,86.15,2,0,0,5772.05
14,78.85,0,2,2,1103.8999999999999
59,106.75,0,2,2,6298.25
21,86.55,0,0,0,1817.55
4,42.4,0,2,3,169.6
3,89.45,0,0,2,268.35
70,24.25,2,1,0,1697.5
3,97.9,0,0,2,293.70000000000005
21,20.5,1,1,0,430.5
20,19.6,0,1,1,392.0
22,20.25,1,1,0,445.5
1,55.7,0,0,3,55.7
63,20.6,2,1,3,1297.8000000000002
70,19.8,2,1,0,1386.0
13,79.8,0,0,2,1037.3999999999999
5,80.2,0,0,2,401.0
72,116.4,2,2,1,8380.800000000001
13,31.65,0,0,2,411.45
61,94.15,0,0,1,5743.150000000001
1,20.65,0,1,2,20.65
56,76.85,0,0,0,4303.599999999999
4,20.15,0,1,3,80.6
35,55.25,2,2,3,1933.75
18,39.05,0,0,2,702.9
72,82.15,2,0,0,5914.8
49,103.0,1,2,0,5047.0
44,95.1,0,2,1,4184.4
3,83.9,0,0,3,251.70000000000002
37,95.15,0,0,2,3520.55
61,79.8,1,0,2,4867.8
70,74.8,2,2,1,5236.0
1,69.85,0,0,2,69.85
41,20.45,0,1,2,838.4499999999999
70,78.35,1,2,0,5484.5
1,53.55,0,0,3,53.55
51,19.1,1,1,2,974.1
42,20.0,2,1,3,840.0
70,93.9,2,2,0,6573.0
48,19.95,1,1,0,957.5999999999999
68,113.15,2,2,2,7694.200000000001
48,24.0,2,1,1,1152.0
26,84.95,0,0,2,2208.7000000000003
11,80.5,0,0,0,885.5
1,19.3,0,1,3,19.3
27,19.15,1,1,3,517.05
46,91.3,1,0,0,4199.8
1,49.65,0,0,3,49.65
46,54.35,2,0,1,2500.1
25,19.15,0,1,3,478.74999999999994
4,88.45,0,0,2,353.8
13,19.75,2,1,3,256.75
31,75.5,1,2,1,2340.5
23,83.75,0,0,2,1926.25
